Datum;ID_Omg;Vecka;M1-1;M1-X;M1-2;M2-1;M2-X;M2-2;M3-1;M3-X;M3-2;M4-1;M4-X;M4-2;M5-1;M5-X;M5-2;M6-1;M6-X;M6-2;M7-1;M7-X;M7-2;M8-1;M8-X;M8-2;M9-1;M9-X;M9-2;M10-1;M10-X;M10-2;M11-1;M11-X;M11-2;M12-1;M12-X;M12-2;M13-1;M13-X;M13-2;M1;M2;M3;M4;M5;M6;M7;M8;M9;M10;M11;M12;M13;13 rätt;12 rätt;11 rätt;10 rätt;Vinnare 13;Vinnare 12;Vinnare 11;Vinnare 10;Omsättning;JackPott_Milj;Correct_Row;True_Rank
2023-07-09;2281;27;75.0;17.0;8.0;34.0;28.0;38.0;28.0;27.0;45.0;40;28.0;32.0;17;22.0;61.0;42.0;27.0;31.0;40.0;27.0;33.0;34;25.0;41.0;44.0;27.0;29.0;18.0;21.0;61.0;48.0;24.0;28.0;30.0;28.0;42.0;43.0;29.0;28.0;2;2;2;1;X;2;X;1;X;2;1;2;X;373112;12380;446;97;4.0;68.0;1028;9845;5887374;;2221X2X1X212X;538874
2023-07-12;2282;28;82.0;11.0;7.0;42.0;30.0;28.0;73.0;16.0;11.0;32;30.0;38.0;39;30.0;31.0;28.0;25.0;47.0;70.0;17.0;13.0;23;29.0;48.0;35.0;31.0;34.0;43.0;27.0;30.0;51.0;26.0;23.0;62.0;23.0;15.0;14.0;21.0;65.0;1;1;X;1;X;1;1;2;2;2;1;X;2;303859;3866;161;43;3.0;133.0;1735;13450;3595970;;11X1X112221X2;65239
2023-07-16;2283;28;71.0;19.0;10.0;50.0;27.0;23.0;43.0;28.0;29.0;30;27.0;43.0;72;17.0;11.0;47.0;26.0;27.0;31.0;26.0;43.0;38;29.0;33.0;79.0;13.0;8.0;69.0;17.0;14.0;68.0;19.0;13.0;65.0;19.0;16.0;22.0;28.0;50.0;X;1;2;1;X;1;2;2;1;1;1;2;X;691324;7090;282;70;2.0;110.0;1504;12611;5454240;;X121X1221112X;152419
2023-07-20;2284;29;30.0;31.0;39.0;50.0;27.0;23.0;45.0;29.0;26.0;60;25.0;15.0;30;29.0;41.0;55.0;26.0;19.0;41.0;28.0;31.0;28;30.0;42.0;71.0;17.0;12.0;51.0;28.0;21.0;40.0;30.0;30.0;43.0;31.0;26.0;9.0;19.0;72.0;1;2;1;1;1;X;2;2;1;X;X;2;X;283469;10428;355;85;3.0;46.0;737;6368;3354670;;12111X221XX2X;471362
2023-07-23;2285;29;26.0;26.0;48.0;58.0;24.0;18.0;44.0;28.0;28.0;59;24.0;17.0;27;27.0;46.0;43.0;27.0;30.0;28.0;27.0;45.0;39;28.0;33.0;12.0;17.0;71.0;40.0;26.0;34.0;32.0;29.0;39.0;61.0;22.0;17.0;35.0;27.0;38.0;X;1;X;1;2;1;1;1;2;2;1;X;2;165349;2674;103;27;8.0;279.0;3920;30519;5218128;;X1X12111221X2;54486
2023-07-27;2286;30;39.0;28.0;33.0;50.0;27.0;23.0;72.0;17.0;11.0;39;28.0;33.0;39;28.0;33.0;17.0;22.0;61.0;40.0;30.0;30.0;70;18.0;12.0;22.0;26.0;52.0;60.0;23.0;17.0;30.0;28.0;42.0;22.0;26.0;52.0;27.0;30.0;43.0;2;2;1;1;X;X;1;1;2;1;2;X;2;38387;866;43;0;29.0;725.0;7818;48523;4391447;;2211XX11212X2;30851
2023-07-30;2287;30;52.0;25.0;23.0;24.0;29.0;47.0;43.0;28.0;29.0;72;17.0;11.0;35;26.0;39.0;69.0;18.0;13.0;49.0;25.0;26.0;54;24.0;22.0;69.0;18.0;13.0;55.0;22.0;23.0;51.0;26.0;23.0;66.0;20.0;14.0;39.0;28.0;33.0;1;2;1;1;1;1;2;X;2;2;1;1;1;410391;2859;112;30;6.0;345.0;4776;36842;6898375;;1211112X22111;37781
2023-08-03;2288;31;19.0;25.0;56.0;44.0;27.0;29.0;31.0;29.0;40.0;22;27.0;51.0;31;29.0;40.0;57.0;25.0;18.0;22.0;26.0;52.0;54;25.0;21.0;57.0;24.0;19.0;32.0;32.0;36.0;23.0;25.0;52.0;37.0;30.0;33.0;28.0;28.0;44.0;1;X;1;2;2;1;2;X;1;1;2;1;1;149558;2287;95;27;8.0;295.0;3838;27506;4719802;;1X12212X11211;70099
2023-08-06;2289;31;54.0;23.0;23.0;68.0;19.0;13.0;39.0;28.0;33.0;73;17.0;10.0;31;28.0;41.0;69.0;19.0;12.0;19.0;23.0;58.0;50;24.0;26.0;26.0;26.0;48.0;34.0;24.0;42.0;35.0;27.0;38.0;44.0;27.0;29.0;40.0;28.0;32.0;X;X;2;1;X;X;2;1;1;1;2;1;1;356628;5132;190;49;5.0;196.0;2887;23268;7034100;;XX21XX2111211;289570
2023-08-10;2290;32;44.0;27.0;29.0;54.0;25.0;21.0;73.0;16.0;11.0;39;28.0;33.0;35;28.0;37.0;50.0;25.0;25.0;29.0;28.0;43.0;49;27.0;24.0;45.0;26.0;29.0;57.0;24.0;19.0;18.0;23.0;59.0;43.0;30.0;27.0;51.0;27.0;22.0;1;1;1;X;1;2;1;1;X;X;2;2;X;1140271;13983;354;76;1.0;46.0;991;9559;4498112;;111X1211XX22X;150225
2023-08-13;2291;32;33.0;26.0;41.0;35.0;26.0;39.0;26.0;28.0;46.0;31;26.0;43.0;34;28.0;38.0;76.0;15.0;9.0;44.0;27.0;29.0;45;29.0;26.0;16.0;24.0;60.0;54.0;24.0;22.0;28.0;26.0;46.0;37.0;28.0;35.0;36.0;28.0;36.0;X;X;1;1;2;1;1;2;X;2;2;2;1;452981;11407;493;125;5.0;112.0;1411;11529;8934556;;XX112112X2221;486588
2023-08-17;2292;33;65.0;20.0;15.0;54.0;24.0;22.0;61.0;22.0;17.0;46;28.0;26.0;53;26.0;21.0;36.0;29.0;35.0;42.0;31.0;27.0;19;25.0;56.0;55.0;25.0;20.0;25.0;28.0;47.0;52.0;28.0;20.0;48.0;29.0;23.0;17.0;22.0;61.0;1;X;1;1;1;2;1;2;X;1;1;1;2;9955;267;16;0;114.0;2390.0;21407;107388;4477009;3.5;1X111212X1112;2632
2023-08-20;2293;33;26.0;26.0;48.0;57.0;24.0;19.0;56.0;25.0;19.0;66;21.0;13.0;63;21.0;16.0;31.0;29.0;40.0;23.0;27.0;50.0;27;29.0;44.0;28.0;26.0;46.0;25.0;28.0;47.0;47.0;30.0;23.0;39.0;27.0;34.0;29.0;27.0;44.0;1;1;X;1;1;X;2;1;2;X;1;X;X;211426;3173;127;34;16.0;472.0;6411;49106;10474598;;11X11X212X1XX;70111
2023-08-24;2294;34;51.0;24.0;25.0;24.0;23.0;53.0;59.0;21.0;20.0;43;27.0;30.0;34;29.0;37.0;42.0;28.0;30.0;28.0;29.0;43.0;20;24.0;56.0;40.0;30.0;30.0;30.0;29.0;41.0;62.0;22.0;16.0;48.0;26.0;26.0;30.0;29.0;41.0;X;2;1;1;2;1;X;1;2;2;1;X;X;1195590;6484;200;47;1.0;104.0;1838;16084;4716335;;X21121X1221XX;122795
2023-08-27;2295;34;44.0;24.0;32.0;28.0;27.0;45.0;27.0;26.0;47.0;51;25.0;24.0;48;28.0;24.0;64.0;21.0;15.0;62.0;22.0;16.0;29;25.0;46.0;45.0;27.0;28.0;74.0;16.0;10.0;32.0;29.0;39.0;50.0;27.0;23.0;45.0;26.0;29.0;2;2;2;1;2;X;2;1;2;1;2;X;X;906099;19658;758;182;3.0;78.0;1103;9570;10723070;;22212X21212XX;488631
2023-08-31;2296;35;37.0;27.0;36.0;35.0;29.0;36.0;75.0;15.0;10.0;33;28.0;39.0;19;22.0;59.0;64.0;20.0;16.0;46.0;28.0;26.0;49;25.0;26.0;21.0;24.0;55.0;29.0;28.0;43.0;38.0;27.0;35.0;78.0;13.0;9.0;77.0;14.0;9.0;2;2;2;X;2;1;X;X;1;X;1;1;1;152386;2919;136;40;9.0;265.0;3099;21863;5410189;;222X21XX1X111;131766
2023-09-03;2297;35;55.0;23.0;22.0;58.0;21.0;21.0;50.0;27.0;23.0;58;23.0;19.0;18;24.0;58.0;49.0;26.0;25.0;70.0;18.0;12.0;34;27.0;39.0;18.0;21.0;61.0;30.0;30.0;40.0;19.0;23.0;58.0;30.0;27.0;43.0;18.0;19.0;63.0;1;1;1;1;2;1;X;2;1;X;2;2;2;10620;264;15;0;254.0;5761.0;54794;280650;10641897;;111121X21X222;5379
2023-09-07;2298;36;74.0;16.0;10.0;64.0;21.0;15.0;61.0;24.0;15.0;55;26.0;19.0;52;27.0;21.0;71.0;19.0;10.0;68.0;20.0;12.0;46;28.0;26.0;13.0;20.0;67.0;10.0;17.0;73.0;34.0;29.0;37.0;54.0;23.0;23.0;38.0;30.0;32.0;1;1;X;2;1;1;1;X;2;2;1;X;2;10707;200;0;0;323.0;4866.0;41847;204623;6821423;3.0;11X2111X221X2;7340
2023-09-10;2299;36;19.0;25.0;56.0;19.0;23.0;58.0;52.0;28.0;20.0;42;29.0;29.0;27;29.0;44.0;40.0;30.0;30.0;36.0;25.0;39.0;64;20.0;16.0;23.0;24.0;53.0;36.0;28.0;36.0;30.0;30.0;40.0;52.0;27.0;21.0;42.0;30.0;28.0;2;2;1;2;1;X;1;1;2;2;1;1;X;15867;268;17;0;242.0;4621.0;38470;183493;8675704;3.0;22121X112211X;5857
2023-09-12;2300;37;42.0;29.0;29.0;63.0;22.0;15.0;51.0;26.0;23.0;19;25.0;56.0;72;17.0;11.0;31.0;26.0;43.0;23.0;25.0;52.0;45;28.0;27.0;17.0;23.0;60.0;48.0;28.0;24.0;34.0;31.0;35.0;33.0;30.0;37.0;14.0;19.0;67.0;2;1;1;2;1;1;2;2;2;1;1;X;2;15482;203;0;0;215.0;5317.0;47219;233001;7569916;3.0;21121122211X2;681
2023-09-17;2301;37;18.0;22.0;60.0;21.0;24.0;55.0;39.0;28.0;33.0;65;22.0;13.0;56;24.0;20.0;59.0;24.0;17.0;32.0;28.0;40.0;72;18.0;10.0;70.0;19.0;11.0;34.0;26.0;40.0;55.0;24.0;21.0;41.0;26.0;33.0;44.0;29.0;27.0;2;X;1;1;1;1;2;1;2;1;X;1;X;158534;1782;71;20;29.0;879.0;11935;87011;10954420;4.5;2X11112121X1X;43166
2023-09-20;2302;38;63.0;20.0;17.0;69.0;18.0;13.0;23.0;25.0;52.0;31;30.0;39.0;49;26.0;25.0;67.0;19.0;14.0;34.0;28.0;38.0;26;27.0;47.0;44.0;28.0;28.0;56.0;25.0;19.0;42.0;26.0;32.0;36.0;27.0;37.0;62.0;21.0;17.0;1;1;2;X;X;2;X;X;X;1;2;2;X;541968;10078;371;84;3.0;91.0;1347;12390;6413829;;112XX2XXX122X;293166
2023-09-24;2303;38;56.0;22.0;22.0;69.0;18.0;13.0;51.0;25.0;24.0;67;18.0;15.0;15;20.0;65.0;35.0;29.0;36.0;37.0;28.0;35.0;33;28.0;39.0;39.0;30.0;31.0;27.0;26.0;47.0;25.0;26.0;49.0;31.0;32.0;37.0;58.0;22.0;20.0;X;1;2;1;2;1;X;1;2;1;X;X;1;126153;2976;129;36;21.0;502.0;6278;46108;10450596;;X12121X121XX1;102423
2023-09-27;2304;39;31.0;26.0;43.0;54.0;24.0;22.0;26.0;26.0;48.0;43;25.0;32.0;65;19.0;16.0;55.0;23.0;22.0;57.0;23.0;20.0;47;26.0;27.0;14.0;19.0;67.0;37.0;31.0;32.0;37.0;30.0;33.0;48.0;27.0;25.0;71.0;18.0;11.0;1;2;2;1;1;1;1;1;2;2;X;1;1;3924;136;0;0;413.0;6689.0;54528;246087;6393440;;1221111122X11;818
2023-10-01;2305;39;34.0;30.0;36.0;54.0;24.0;22.0;53.0;25.0;22.0;58;23.0;19.0;44;28.0;28.0;63.0;21.0;16.0;39.0;28.0;33.0;44;29.0;27.0;66.0;21.0;13.0;35.0;32.0;33.0;43.0;29.0;28.0;24.0;27.0;49.0;33.0;27.0;40.0;X;1;X;1;2;1;X;X;1;2;1;2;1;68493;966;50;17;73.0;1819.0;18917;112322;12299913;5.0;X1X121XX12121;21466
2023-10-04;2306;40;38.0;25.0;37.0;20.0;22.0;58.0;24.0;24.0;52.0;39;26.0;35.0;32;27.0;41.0;44.0;26.0;30.0;45.0;25.0;30.0;65;20.0;15.0;71.0;17.0;12.0;26.0;27.0;47.0;47.0;26.0;27.0;33.0;28.0;39.0;40.0;31.0;29.0;1;2;2;X;2;X;1;1;1;2;1;1;1;5045;145;0;0;339.0;6648.0;52096;223192;6746860;;122X2X1112111;570
2023-10-08;2307;40;32.0;29.0;39.0;31.0;24.0;45.0;29.0;25.0;46.0;27;27.0;46.0;35;29.0;36.0;20.0;27.0;53.0;57.0;23.0;20.0;52;27.0;21.0;26.0;25.0;49.0;38.0;26.0;36.0;19.0;25.0;56.0;42.0;27.0;31.0;25.0;27.0;48.0;1;X;X;X;1;2;2;1;2;X;1;1;2;2430901;20302;761;165;2.0;90.0;1309;12539;12777846;4.0;1XXX12212X112;500457
2023-10-12;2308;41;82.0;11.0;7.0;57.0;26.0;17.0;73.0;17.0;10.0;8;15.0;77.0;11;19.0;70.0;29.0;30.0;41.0;11.0;21.0;68.0;19;24.0;57.0;46.0;29.0;25.0;73.0;17.0;10.0;82.0;12.0;6.0;21.0;27.0;52.0;56.0;26.0;18.0;1;2;1;2;2;1;2;2;X;1;X;2;1;27775;316;0;0;42.0;2077.0;29419;173668;4601854;;12122122X1X21;2796
2023-10-15;2309;41;20.0;26.0;54.0;26.0;29.0;45.0;70.0;20.0;10.0;83;11.0;6.0;31;25.0;44.0;26.0;24.0;50.0;51.0;25.0;24.0;70;18.0;12.0;76.0;15.0;9.0;27.0;31.0;42.0;46.0;29.0;25.0;51.0;28.0;21.0;60.0;25.0;15.0;2;1;1;X;2;2;1;1;1;X;1;1;X;37458;529;25;0;82.0;2094.0;24150;150614;7750811;3.0;211X22111X11X;14938
2023-10-17;2310;42;56.0;26.0;18.0;26.0;31.0;43.0;67.0;20.0;13.0;9;16.0;75.0;8;17.0;75.0;75.0;15.0;10.0;55.0;26.0;19.0;36;30.0;34.0;75.0;16.0;9.0;46.0;29.0;25.0;11.0;20.0;69.0;24.0;28.0;48.0;21.0;24.0;55.0;1;2;1;X;2;1;X;1;1;X;2;1;X;34707;397;20;0;72.0;1758.0;18180;101719;4889181;2.5;121X21X11X21X;17824
2023-10-22;2311;42;49.0;25.0;26.0;42.0;28.0;30.0;61.0;23.0;16.0;39;29.0;32.0;58;22.0;20.0;56.0;23.0;21.0;45.0;26.0;29.0;64;19.0;17.0;39.0;29.0;32.0;40.0;25.0;35.0;39.0;26.0;35.0;54.0;23.0;23.0;50.0;27.0;23.0;1;2;1;X;1;X;X;1;X;1;2;2;1;98761;1742;84;26;34.0;830.0;9322;61947;10112095;3.0;121X1XX1X1221;67075
2023-10-24;2312;43;22.0;25.0;53.0;70.0;18.0;12.0;16.0;19.0;65.0;26;26.0;48.0;44;28.0;28.0;40.0;28.0;32.0;63.0;21.0;16.0;40;27.0;33.0;40.0;29.0;31.0;38.0;27.0;35.0;41.0;28.0;31.0;60.0;23.0;17.0;34.0;28.0;38.0;2;1;2;2;2;X;1;2;2;2;2;1;2;9720;262;16;0;134.0;2800.0;24419;120297;5138160;;21222X1222212;3078
2023-10-26;2313;43;79.0;12.0;9.0;73.0;15.0;12.0;35.0;30.0;35.0;59;22.0;19.0;41;29.0;30.0;78.0;13.0;9.0;53.0;26.0;21.0;42;26.0;32.0;28.0;27.0;45.0;52.0;26.0;22.0;54.0;24.0;22.0;18.0;23.0;59.0;33.0;27.0;40.0;1;1;2;1;X;1;1;1;2;2;X;2;2;9939;184;0;0;212.0;3898.0;34210;167437;5018501;2.0;1121X11122X22;1894
2023-10-29;2314;43;19.0;24.0;57.0;75.0;16.0;9.0;75.0;15.0;10.0;62;21.0;17.0;42;29.0;29.0;59.0;24.0;17.0;59.0;24.0;17.0;30;31.0;39.0;52.0;27.0;21.0;18.0;24.0;58.0;22.0;25.0;53.0;42.0;25.0;33.0;30.0;27.0;43.0;2;1;1;X;X;1;X;X;X;2;1;1;X;67791;1000;49;16;61.0;1651.0;18285;114103;11551593;3.5;211XX1XXX211X;68331
2023-11-01;2315;44;44.0;28.0;28.0;31.0;28.0;41.0;75.0;15.0;10.0;17;21.0;62.0;34;27.0;39.0;47.0;27.0;26.0;48.0;28.0;24.0;33;26.0;41.0;35.0;29.0;36.0;14.0;19.0;67.0;56.0;25.0;19.0;37.0;28.0;35.0;32.0;29.0;39.0;2;1;1;2;2;1;X;1;X;2;1;2;1;31343;775;37;0;45.0;1026.0;11441;66723;5563954;;211221X1X2121;11673
2023-11-05;2316;44;11.0;16.0;73.0;25.0;27.0;48.0;74.0;16.0;10.0;38;27.0;35.0;35;30.0;35.0;62.0;23.0;15.0;32.0;26.0;42.0;39;27.0;34.0;76.0;15.0;9.0;46.0;24.0;30.0;30.0;29.0;41.0;43.0;28.0;29.0;60.0;21.0;19.0;X;1;X;2;2;1;1;2;X;1;2;1;X;0;75261;1913;403;0.0;22.0;472;4660;11578665;3.5;X1X22112X121X;893929
2023-11-09;2317;45;35.0;26.0;39.0;38.0;27.0;35.0;57.0;22.0;21.0;75;15.0;10.0;72;16.0;12.0;47.0;26.0;27.0;75.0;15.0;10.0;66;21.0;13.0;12.0;18.0;70.0;68.0;19.0;13.0;21.0;22.0;57.0;21.0;23.0;56.0;47.0;26.0;27.0;2;2;1;1;1;1;1;1;2;1;X;1;1;3553;41;0;0;1652.0;27842.0;176842;592864;8010637;5.0;2211111121X11;466
2023-11-12;2318;45;20.0;25.0;55.0;69.0;18.0;13.0;61.0;22.0;17.0;51;25.0;24.0;33;30.0;37.0;26.0;27.0;47.0;57.0;23.0;20.0;45;23.0;32.0;13.0;20.0;67.0;70.0;18.0;12.0;46.0;26.0;28.0;33.0;27.0;40.0;62.0;21.0;17.0;X;1;1;1;X;X;1;1;2;1;X;X;1;5875;133;0;0;879.0;13711.0;95471;395803;12772904;4.5;X111XX1121XX1;2880
2023-11-16;2319;46;14.0;22.0;64.0;10.0;18.0;72.0;27.0;28.0;45.0;55;26.0;19.0;19;25.0;56.0;70.0;19.0;11.0;31.0;29.0;40.0;44;28.0;28.0;30.0;31.0;39.0;28.0;30.0;42.0;51.0;28.0;21.0;62.0;22.0;16.0;37.0;30.0;33.0;1;2;X;1;X;1;1;1;X;1;X;2;2;0;19693;603;126;0.0;44.0;783;7799;6059434;4.0;12X1X111X1X22;374354
2023-11-19;2320;46;85.0;9.0;6.0;41.0;29.0;30.0;84.0;10.0;6.0;37;29.0;34.0;78;13.0;9.0;56.0;25.0;19.0;31.0;29.0;40.0;42;29.0;29.0;30.0;32.0;38.0;38.0;28.0;34.0;37.0;30.0;33.0;45.0;27.0;28.0;33.0;26.0;41.0;1;X;1;2;X;1;X;X;1;X;1;2;2;489448;3859;166;48;14.0;328.0;4155;29887;8853374;6.5;1X12X1XX1X122;149675
2023-11-21;2321;47;17.0;24.0;59.0;44.0;27.0;29.0;24.0;26.0;50.0;83;11.0;6.0;24;23.0;53.0;60.0;23.0;17.0;74.0;15.0;11.0;48;27.0;25.0;37.0;31.0;32.0;61.0;23.0;16.0;26.0;31.0;43.0;41.0;31.0;28.0;86.0;8.0;6.0;X;X;1;1;1;X;1;2;2;1;2;X;1;64516;1582;81;25;17.0;391.0;4121;27522;4326526;;XX111X12212X1;81868
2023-11-26;2322;47;40.0;25.0;35.0;34.0;27.0;39.0;29.0;28.0;43.0;58;24.0;18.0;34;27.0;39.0;38.0;29.0;33.0;15.0;20.0;65.0;53;25.0;22.0;56.0;24.0;20.0;32.0;28.0;40.0;46.0;28.0;26.0;43.0;25.0;32.0;49.0;24.0;27.0;2;2;X;1;2;1;2;1;1;2;X;X;X;22410;587;32;0;116.0;2498.0;24316;138292;10254944;;22X1212112XXX;23474
2023-11-29;2323;48;51.0;24.0;25.0;71.0;16.0;13.0;78.0;12.0;10.0;36;27.0;37.0;43;27.0;30.0;64.0;21.0;15.0;60.0;22.0;18.0;69;18.0;13.0;49.0;25.0;26.0;16.0;21.0;63.0;62.0;21.0;17.0;61.0;21.0;18.0;48.0;28.0;24.0;1;1;X;X;X;X;1;1;1;X;1;2;X;504243;5590;217;52;7.0;188.0;2630;22686;7350189;3.0;11XXXX111X12X;201199
2023-12-03;2324;48;75.0;14.0;11.0;73.0;15.0;12.0;56.0;22.0;22.0;27;24.0;49.0;47;27.0;26.0;33.0;27.0;40.0;27.0;26.0;47.0;53;26.0;21.0;49.0;25.0;26.0;45.0;26.0;29.0;48.0;26.0;26.0;35.0;27.0;38.0;57.0;21.0;22.0;1;X;1;X;X;2;2;X;1;X;1;1;X;625000;5457;218;56;8.0;343.0;4683;37422;13091211;5.0;1X1XX22X1X11X;264162
2023-12-06;2325;49;33.0;25.0;42.0;22.0;22.0;56.0;49.0;24.0;27.0;43;27.0;30.0;8;12.0;80.0;48.0;26.0;26.0;55.0;24.0;21.0;41;24.0;35.0;36.0;25.0;39.0;68.0;18.0;14.0;64.0;20.0;16.0;15.0;21.0;64.0;29.0;26.0;45.0;1;1;1;2;2;1;1;1;X;X;X;2;2;140763;2469;100;27;13.0;418.0;5609;42795;7218644;;11122111XXX22;101899
2023-12-10;2326;49;40.0;24.0;36.0;30.0;27.0;43.0;6.0;10.0;84.0;38;28.0;34.0;44;29.0;27.0;26.0;29.0;45.0;44.0;29.0;27.0;63;20.0;17.0;32.0;30.0;38.0;20.0;23.0;57.0;40.0;28.0;32.0;32.0;25.0;43.0;28.0;28.0;44.0;1;1;2;1;X;2;1;2;X;X;X;X;2;107423;2423;116;35;23.0;575.0;6548;44678;9746467;;1121X212XXXX2;329641
2023-12-13;2327;50;25.0;24.0;51.0;53.0;24.0;23.0;59.0;23.0;18.0;31;25.0;44.0;65;20.0;15.0;13.0;19.0;68.0;51.0;27.0;22.0;34;27.0;39.0;70.0;18.0;12.0;51.0;24.0;25.0;49.0;26.0;25.0;45.0;26.0;29.0;67.0;18.0;15.0;X;2;1;1;1;1;2;X;1;2;1;X;2;0;39020;1125;219;0.0;23.0;435;452;6275968;;X211112X121X2;621499
2023-12-17;2328;50;72.0;15.0;13.0;64.0;20.0;16.0;29.0;26.0;45.0;44;27.0;29.0;39;31.0;30.0;19.0;25.0;56.0;41.0;27.0;32.0;74;14.0;12.0;55.0;24.0;21.0;25.0;24.0;51.0;67.0;17.0;16.0;24.0;24.0;52.0;47.0;26.0;27.0;X;1;2;1;1;2;X;1;X;X;1;2;X;34566;485;26;0;126.0;3210.0;32145;175618;10904957;4.0;X12112X1XX12X;43638
2023-12-20;2329;51;68.0;17.0;15.0;68.0;19.0;13.0;45.0;25.0;30.0;63;21.0;16.0;50;24.0;26.0;13.0;16.0;71.0;33.0;26.0;41.0;56;22.0;22.0;27.0;26.0;47.0;41.0;29.0;30.0;26.0;27.0;47.0;22.0;23.0;55.0;12.0;18.0;70.0;1;1;1;X;1;2;1;1;X;1;1;2;2;23053;279;15;0;156.0;3686.0;35619;183915;7196234;3.0;111X1211X1122;2269
2023-12-29;2330;52;15.0;22.0;63.0;55.0;24.0;21.0;36.0;30.0;34.0;20;25.0;55.0;53;23.0;24.0;21.0;25.0;54.0;46.0;26.0;28.0;66;19.0;15.0;39.0;28.0;33.0;41.0;29.0;30.0;16.0;23.0;61.0;47.0;27.0;26.0;26.0;26.0;48.0;X;1;X;2;X;2;1;X;1;2;X;X;1;393503;5049;244;75;9.0;265.0;2986;20144;9357578;2.5;X1X2X21X12XX1;594810
2024-01-01;2331;1;66.0;18.0;16.0;65.0;19.0;16.0;46.0;28.0;26.0;76;14.0;10.0;78;14.0;8.0;50.0;25.0;25.0;28.0;27.0;45.0;31;26.0;43.0;40.0;29.0;31.0;30.0;29.0;41.0;30.0;27.0;43.0;29.0;27.0;44.0;44.0;27.0;29.0;1;X;2;1;1;2;X;X;2;1;X;1;2;563715;7027;308;87;4.0;181.0;2251;16565;8894913;;1X2112XX21X12;288222
2024-01-07;2332;1;47.0;24.0;29.0;66.0;19.0;15.0;59.0;23.0;18.0;65;19.0;16.0;14;19.0;67.0;35.0;27.0;38.0;31.0;28.0;41.0;28;28.0;44.0;40.0;28.0;32.0;14.0;22.0;64.0;28.0;28.0;44.0;37.0;28.0;35.0;27.0;28.0;45.0;2;X;X;X;2;2;1;2;X;2;1;2;2;2186565;19578;536;125;1.0;63.0;1253;11194;8625504;;2XXX2212X2122;391989
2024-01-10;2333;2;71.0;17.0;12.0;46.0;26.0;28.0;43.0;26.0;31.0;59;21.0;20.0;47;27.0;26.0;39.0;29.0;32.0;37.0;30.0;33.0;61;19.0;20.0;69.0;17.0;14.0;69.0;18.0;13.0;50.0;26.0;24.0;16.0;21.0;63.0;56.0;23.0;21.0;1;X;2;1;2;1;X;1;1;1;X;X;1;29385;805;41;0;41.0;844.0;8980;57941;4752638;;1X2121X111XX1;16229
2024-01-14;2334;2;43.0;24.0;33.0;34.0;26.0;40.0;44.0;29.0;27.0;57;24.0;19.0;31;30.0;39.0;33.0;31.0;36.0;25.0;24.0;51.0;29;28.0;43.0;43.0;26.0;31.0;26.0;24.0;50.0;51.0;25.0;24.0;50.0;28.0;22.0;66.0;22.0;12.0;X;X;1;X;1;2;2;1;X;1;1;2;X;0;85442;2572;474;0.0;17.0;308;3477;10157482;3.0;XX1X1221X112X;1087968
2024-01-17;2335;3;47.0;28.0;25.0;24.0;24.0;52.0;34.0;25.0;41.0;30;31.0;39.0;41;29.0;30.0;52.0;25.0;23.0;51.0;25.0;24.0;34;33.0;33.0;39.0;30.0;31.0;34.0;27.0;39.0;39.0;27.0;34.0;44.0;34.0;22.0;43.0;33.0;24.0;1;X;2;2;2;1;X;X;X;X;1;X;2;5217289;26372;662;141;1.0;40.0;869;8467;7376980;5.0;1X2221XXXX1X2;554286
2024-01-21;2336;3;21.0;22.0;57.0;28.0;28.0;44.0;16.0;26.0;58.0;34;28.0;38.0;26;30.0;44.0;23.0;24.0;53.0;54.0;24.0;22.0;49;23.0;28.0;47.0;31.0;22.0;59.0;25.0;16.0;43.0;28.0;29.0;36.0;29.0;35.0;39.0;28.0;33.0;2;X;2;1;2;2;1;2;1;X;X;2;X;137814;2859;113;31;16.0;435.0;5978;45133;8698358;;2X2122121XX2X;43121
2024-01-24;2337;4;21.0;23.0;56.0;65.0;19.0;16.0;34.0;27.0;39.0;28;28.0;44.0;82;11.0;7.0;37.0;26.0;37.0;15.0;23.0;62.0;15;24.0;61.0;18.0;22.0;60.0;12.0;19.0;69.0;24.0;28.0;48.0;71.0;16.0;13.0;73.0;16.0;11.0;X;1;X;1;1;1;X;2;2;2;X;1;1;7745;212;0;0;150.0;3084.0;26444;129117;4583044;;X1X111X222X11;4693
2024-01-28;2338;4;27.0;25.0;48.0;23.0;26.0;51.0;40.0;30.0;30.0;39;28.0;33.0;42;26.0;32.0;63.0;21.0;16.0;46.0;28.0;26.0;18;26.0;56.0;27.0;27.0;46.0;60.0;23.0;17.0;29.0;26.0;45.0;25.0;33.0;42.0;44.0;32.0;24.0;X;2;X;X;1;1;X;X;2;1;X;2;X;78431;1380;77;26;51.0;1118.0;10928;66021;10793514;4.0;X2XX11XX21X2X;109666
2024-01-31;2339;5;60.0;21.0;19.0;86.0;8.0;6.0;58.0;21.0;21.0;35;28.0;37.0;65;20.0;15.0;73.0;16.0;11.0;47.0;25.0;28.0;43;27.0;30.0;74.0;15.0;11.0;78.0;13.0;9.0;22.0;25.0;53.0;46.0;24.0;30.0;53.0;22.0;25.0;1;1;1;X;1;1;2;X;X;1;2;2;X;20387;464;22;0;64.0;1586.0;17628;106412;5147058;;111X112XX122X;14491
